# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 8.69946e+02 2.20722e-03 3.21222e-04
7.5 7.12575e+02 2.02144e-03 3.61394e-04
15 5.37894e+02 2.53652e-03 2.99542e-04
25 3.72955e+02 2.53442e-03 2.40877e-04
35 2.44998e+02 2.31404e-03 2.29190e-04
45 1.53328e+02 2.52830e-03 2.22717e-04
55 9.10394e+01 2.30445e-03 2.29058e-04
65 5.28004e+01 2.04690e-03 2.27756e-04
75 2.54149e+01 1.88254e-03 2.50896e-04
85 1.03690e+01 1.47730e-03 2.66246e-04
95 4.03000e+00 0.00000e+00 0.00000e+00
