# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 5.82293e+02 1.05521e-02 5.16879e-04
7.5 4.74816e+02 1.34927e-02 6.94388e-04
15 3.58029e+02 1.34595e-02 5.16738e-04
25 2.49084e+02 1.40205e-02 5.32263e-04
35 1.64871e+02 1.43830e-02 5.19199e-04
45 1.04500e+02 1.33794e-02 5.03540e-04
55 6.30579e+01 1.02617e-02 5.73710e-04
65 3.69447e+01 7.47037e-03 3.17753e-04
75 1.81175e+01 3.76142e-03 2.14434e-04
85 7.45713e+00 2.56015e-03 1.52724e-04
95 2.80884e+00 1.75066e-03 2.41173e-04
