# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 4.09903e+02 7.13530e-04 3.47883e-04
7.5 3.34544e+02 1.02202e-03 2.79880e-04
15 2.52404e+02 9.80561e-04 2.53183e-04
25 1.75985e+02 1.19287e-03 1.90245e-04
35 1.16843e+02 1.19984e-03 1.61234e-04
45 7.43191e+01 1.11439e-03 1.88319e-04
55 4.50072e+01 9.99705e-04 2.15711e-04
65 2.64366e+01 6.62337e-04 2.19333e-04
75 1.30039e+01 8.91894e-04 2.00301e-04
85 5.36265e+00 6.49683e-04 2.04087e-04
95 2.02276e+00 0.00000e+00 0.00000e+00
