# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 4.09903e+02 4.56726e-03 2.89443e-04
7.5 3.34544e+02 5.14225e-03 2.86365e-04
15 2.52404e+02 5.04027e-03 2.30216e-04
25 1.75985e+02 4.95441e-03 1.94377e-04
35 1.16843e+02 5.36569e-03 2.45109e-04
45 7.43191e+01 4.72262e-03 2.81755e-04
55 4.50072e+01 3.39244e-03 1.99547e-04
65 2.64366e+01 2.23059e-03 1.95745e-04
75 1.30039e+01 1.49142e-03 1.34866e-04
85 5.36265e+00 1.44020e-03 1.35258e-04
95 2.02276e+00 6.38808e-04 5.04814e-04
