# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 4.09903e+02 4.25959e-03 2.79277e-04
7.5 3.34544e+02 4.80206e-03 2.68266e-04
15 2.52404e+02 4.70421e-03 2.15790e-04
25 1.75985e+02 4.64407e-03 1.85894e-04
35 1.16843e+02 5.00738e-03 2.30272e-04
45 7.43191e+01 4.37748e-03 2.65225e-04
55 4.50072e+01 3.12008e-03 1.83433e-04
65 2.64366e+01 2.04196e-03 1.90715e-04
75 1.30039e+01 1.35029e-03 1.31145e-04
85 5.36265e+00 1.30626e-03 1.30169e-04
95 2.02276e+00 6.44060e-04 4.47249e-04
