# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 8.69946e+02 8.15427e-03 4.49394e-04
7.5 7.12575e+02 8.92479e-03 4.85372e-04
15 5.37894e+02 8.88459e-03 3.57613e-04
25 3.72955e+02 8.74823e-03 3.26748e-04
35 2.44998e+02 9.46137e-03 4.32273e-04
45 1.53328e+02 8.51437e-03 4.34313e-04
55 9.10394e+01 6.03216e-03 3.50887e-04
65 5.28004e+01 4.13835e-03 2.88611e-04
75 2.54149e+01 3.64587e-03 2.13606e-04
85 1.03690e+01 3.26371e-03 2.30277e-04
95 4.03000e+00 2.60146e-03 4.84279e-04
