# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 4.09903e+02 1.05341e-02 5.17104e-04
7.5 3.34544e+02 1.34860e-02 6.94489e-04
15 2.52404e+02 1.34685e-02 5.15606e-04
25 1.75985e+02 1.40626e-02 5.34581e-04
35 1.16843e+02 1.44585e-02 5.19263e-04
45 7.43191e+01 1.34825e-02 5.06664e-04
55 4.50072e+01 1.03631e-02 5.75195e-04
65 2.64366e+01 7.55311e-03 3.20247e-04
75 1.30039e+01 3.80901e-03 2.14356e-04
85 5.36265e+00 2.58476e-03 1.53458e-04
95 2.02276e+00 1.76189e-03 2.44974e-04
