# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 3.51031e+02 1.59117e-03 3.39479e-04
7.5 2.82451e+02 2.49483e-03 4.45345e-04
15 2.14072e+02 2.29710e-03 2.48226e-04
25 1.49880e+02 1.68998e-03 2.61771e-04
35 1.03021e+02 2.96954e-03 2.92908e-04
45 6.49987e+01 3.48349e-03 2.43204e-04
55 3.80668e+01 3.30052e-03 2.70772e-04
65 1.97249e+01 3.69304e-03 3.52316e-04
75 9.15789e+00 3.53278e-03 2.73062e-04
85 4.10682e+00 2.47046e-03 3.51595e-04
95 1.38806e+00 2.82030e-03 4.10452e-04
