# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.6973891162e-01  1.6982207631e-01  6.1679559922e-01  1.7639277659e-01
2  7.2098154583e-01  1.0397389824e-01  5.6200610999e-01  1.1375904377e-01
3  2.0027762992e-01  1.7522057103e+00  5.1425531190e-01  4.3082204940e+00
