# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.8440041041e-01  5.9103799524e-02  3.4951431149e-01  9.2347558508e-02
2  8.2146419676e-01  7.5779829281e-02  4.4056235141e-01  9.8616832267e-02
3  6.5957885050e-01  2.4502434843e-01  6.2702891424e-01  2.4798122076e-01
