# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  1.5378914682e-02  3.5023592894e-03  -5.5937461071e-08  5.0956284095e-08
2  4.9807608534e-02  7.6617593255e-03  -6.1543580611e-06  3.7868278888e-06
3  6.8666033281e-03  2.4982408361e-02  -2.2231452514e-09  3.2353418342e-08
