# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.5866092191e-01  1.1283936328e-01  5.1888985110e-01  1.3477565749e-01
2  7.4961800381e-01  9.2169032955e-02  5.2951470589e-01  1.0525675870e-01
3  3.1181484500e-01  1.7377594645e+00  6.6705722658e-01  3.4582792014e+00
