#correlator  value  value_err
4(24)  1.00868e+00  8.29685e-02
6(23)  3.53113e-01  2.69344e-01
6(26)  7.21854e-01  2.06693e-01
6(36)  4.24946e-01  1.08438e-01
(235)  4.58752e-01  6.28821e-02
(246)  4.82626e-01  1.25465e-01
(234)  -1.82878e-02  1.53010e-01
