# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.1647604434e-07  1.7938116072e-07
2  4.7077039597e-02  5.9977921205e-03  -4.9117536779e-06  2.5031036581e-06
3  1.1530673466e-02  1.8885342428e-03  -1.7677412430e-08  1.1581075051e-08
