# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.8281765497e-03  8.7398947842e-01  3.5212953723e-03  3.4860824186e-01
2  7.5193924561e-01  7.2009932629e-02  5.2684575127e-01  8.3810268071e-02
3  7.9183854816e-01  8.4667411383e-02  4.7870993545e-01  1.0752279313e-01
