#correlator  value  value_err
4(24)  1.04576e+00  6.99533e-02
6(23)  8.99201e-02  1.57641e-01
6(26)  9.59706e-01  2.75702e-01
6(36)  2.67754e-01  9.02581e-02
(235)  4.76272e-01  6.23125e-02
(246)  7.11046e-01  1.57250e-01
(234)  -1.16539e-01  9.37737e-02
