#correlator  value  value_err
4(24)  1.05794e+00  6.86337e-02
6(23)  1.19039e-01  1.63950e-01
6(26)  1.02106e+00  2.52660e-01
6(36)  2.46770e-01  8.68730e-02
(235)  5.11805e-01  6.06006e-02
(246)  7.75811e-01  1.40036e-01
(234)  -1.06486e-01  8.97271e-02
