# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.2359693960e-07  5.2727426410e-07
2  5.5319465267e-02  7.8695627233e-03  -9.3650886721e-06  5.3289851852e-06
3  1.5215504905e-02  2.1753733378e-03  -5.3597616084e-08  3.0651582244e-08
