# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.0215221824e-03  6.9513069605e-01  5.8272533324e-03  5.7689807991e-01
2  7.0981525862e-01  8.9834121274e-02  5.7433253540e-01  9.8194487376e-02
3  7.3910347648e-01  1.0578346062e-01  5.4158954013e-01  1.2295064153e-01
