# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  7.9856822106e-07  1.9514240173e-06
2  7.8630801689e-02  9.8710399607e-03  -3.8227052618e-05  1.9195569973e-05
3  2.3896631137e-02  2.9141260596e-03  -3.2609693720e-07  1.5906636835e-07
