#correlator  value  value_err
4(24)  6.60518e-01  5.28787e-02
6(23)  -1.38258e-01  9.66965e-02
6(26)  1.09724e-01  1.41633e-01
6(36)  -7.39628e-02  1.03511e-01
(235)  -2.39862e-01  7.54904e-02
(246)  1.21856e-01  1.10582e-01
(234)  6.23714e-02  8.01145e-02
