# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  3.1159342566e-10  3.6536535622e-10
2  5.3629627115e-02  2.5203308683e-03  -8.2721634935e-06  1.5550053298e-06
3  4.1111340209e-03  5.4247120632e-03  -2.8565809731e-10  1.5077230940e-09
