# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.4930951298e-10  3.1747738852e-10
2  5.0825192202e-02  2.3835411228e-03  -6.6729230790e-06  1.2517561373e-06
3  3.1268324980e-03  9.7086484145e-03  -9.5591322087e-11  1.1872238608e-09
