# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  5.1030964193e-07  4.9116792171e-07
2  0.0000000000e+00  0.0000000000e+00  2.6637771479e-08  2.4347413085e-08
3  0.0000000000e+00  0.0000000000e+00  2.2206902120e-09  2.0642769237e-09
