#correlator  value  value_err
4(24)  4.56358e-01  2.67762e-01
6(23)  1.10337e+01  1.11847e+01
6(26)  2.91136e-01  3.27775e-01
6(36)  1.31769e-02  3.07035e-01
(235)  4.53808e-01  3.40550e-01
(246)  2.82773e-01  6.75524e-02
(234)  1.94402e+00  2.14577e+00
