# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 8.77708e+02 2.08832e-02 1.48384e-03
7.5 7.18143e+02 2.55278e-02 1.90960e-03
15 5.30183e+02 2.82919e-02 1.48292e-03
25 3.48767e+02 2.71907e-02 1.35576e-03
35 2.27930e+02 3.04001e-02 1.41657e-03
45 1.38496e+02 3.44976e-02 1.68798e-03
55 8.08241e+01 3.04267e-02 1.46932e-03
65 4.68553e+01 2.68164e-02 1.29654e-03
75 2.54571e+01 2.56797e-02 1.42510e-03
85 1.21298e+01 2.56635e-02 1.54256e-03
95 3.75757e+00 1.40017e-02 2.21162e-03
