# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 2.46481e+03 6.28629e-03 6.91803e-04
7.5 2.02232e+03 7.38346e-03 7.72896e-04
15 1.48844e+03 8.37395e-03 4.92698e-04
25 9.72168e+02 9.26068e-03 6.36079e-04
35 6.29854e+02 9.09547e-03 5.86663e-04
45 3.80325e+02 1.08882e-02 6.75332e-04
55 2.18485e+02 9.20526e-03 5.53166e-04
65 1.26458e+02 8.32136e-03 6.28315e-04
75 6.90071e+01 8.24803e-03 4.54241e-04
85 3.27898e+01 9.04261e-03 6.92782e-04
95 1.08114e+01 8.13576e-03 1.15120e-03
