# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 1.28550e+03 2.94065e-02 1.96388e-03
7.5 1.05121e+03 4.34422e-02 2.68686e-03
15 7.74988e+02 5.65000e-02 2.44681e-03
25 5.08305e+02 8.09955e-02 2.27297e-03
35 3.31006e+02 8.61096e-02 2.84087e-03
45 2.00279e+02 8.78517e-02 2.98401e-03
55 1.16277e+02 8.49665e-02 3.47632e-03
65 6.72124e+01 8.54032e-02 3.47573e-03
75 3.64338e+01 7.70888e-02 3.21261e-03
85 1.73373e+01 6.93475e-02 3.64014e-03
95 5.37499e+00 5.40820e-02 3.64326e-03
