# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 8.77708e+02 1.62388e-02 1.19895e-03
7.5 7.18143e+02 1.99555e-02 1.50908e-03
15 5.30183e+02 2.21288e-02 1.15277e-03
25 3.48767e+02 2.11963e-02 1.06799e-03
35 2.27930e+02 2.35967e-02 1.09674e-03
45 1.38496e+02 2.67718e-02 1.29468e-03
55 8.08241e+01 2.33814e-02 1.14415e-03
65 4.68553e+01 2.03389e-02 1.01749e-03
75 2.54571e+01 1.89061e-02 1.06112e-03
85 1.21298e+01 1.88447e-02 1.13841e-03
95 3.75757e+00 9.87185e-03 1.48164e-03
