# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 8.77708e+02 1.72061e-02 1.25878e-03
7.5 7.18143e+02 2.11743e-02 1.59257e-03
15 5.30183e+02 2.34412e-02 1.22046e-03
25 3.48767e+02 2.25177e-02 1.13446e-03
35 2.27930e+02 2.51074e-02 1.16432e-03
45 1.38496e+02 2.85683e-02 1.37702e-03
55 8.08241e+01 2.50214e-02 1.21989e-03
65 4.68553e+01 2.17734e-02 1.07912e-03
75 2.54571e+01 2.02518e-02 1.13979e-03
85 1.21298e+01 2.01766e-02 1.21271e-03
95 3.75757e+00 1.06569e-02 1.60710e-03
