# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 8.77708e+02 2.85708e-03 4.91490e-04
7.5 7.18143e+02 3.39117e-03 5.63475e-04
15 5.30183e+02 4.12745e-03 2.79941e-04
25 3.48767e+02 4.88536e-03 4.09689e-04
35 2.27930e+02 4.67238e-03 3.05925e-04
45 1.38496e+02 5.26683e-03 3.19686e-04
55 8.08241e+01 4.32243e-03 3.15285e-04
65 4.68553e+01 3.64382e-03 3.55700e-04
75 2.54571e+01 3.52291e-03 2.43941e-04
85 1.21298e+01 3.47438e-03 2.76586e-04
95 3.75757e+00 3.39943e-03 6.09172e-04
