# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 8.77708e+02 2.75246e-02 1.85369e-03
7.5 7.18143e+02 4.07890e-02 2.52154e-03
15 5.30183e+02 5.30356e-02 2.29544e-03
25 3.48767e+02 7.61294e-02 2.13824e-03
35 2.27930e+02 8.12140e-02 2.66890e-03
45 1.38496e+02 8.29131e-02 2.79632e-03
55 8.08241e+01 8.09321e-02 3.27322e-03
65 4.68553e+01 8.12184e-02 3.24108e-03
75 2.54571e+01 7.32281e-02 2.93210e-03
85 1.21298e+01 6.49554e-02 3.40035e-03
95 3.75757e+00 4.98172e-02 3.34068e-03
