# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 1.28550e+03 9.06868e-03 6.22550e-04
7.5 1.05121e+03 1.01683e-02 8.32103e-04
15 7.74988e+02 1.09382e-02 5.21994e-04
25 5.08305e+02 1.36384e-02 6.44058e-04
35 3.31006e+02 1.34500e-02 6.88101e-04
45 2.00279e+02 1.35312e-02 7.29484e-04
55 1.16277e+02 1.34857e-02 8.04520e-04
65 6.72124e+01 1.26245e-02 6.73205e-04
75 3.64338e+01 1.12683e-02 6.29759e-04
85 1.73373e+01 1.06383e-02 6.04943e-04
95 5.37499e+00 1.05430e-02 6.86915e-04
