# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 8.77708e+02 1.08355e-02 7.48807e-04
7.5 7.18143e+02 1.20966e-02 1.00015e-03
15 5.30183e+02 1.31022e-02 6.12690e-04
25 3.48767e+02 1.61636e-02 7.67322e-04
35 2.27930e+02 1.60679e-02 8.17831e-04
45 1.38496e+02 1.60878e-02 8.61146e-04
55 8.08241e+01 1.62274e-02 9.46067e-04
65 4.68553e+01 1.52405e-02 8.03358e-04
75 2.54571e+01 1.36839e-02 7.72097e-04
85 1.21298e+01 1.28365e-02 7.27828e-04
95 3.75757e+00 1.28172e-02 8.32027e-04
