# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 1.28550e+03 3.26858e-03 5.06756e-04
7.5 1.05121e+03 3.88200e-03 5.45229e-04
15 7.74988e+02 4.63153e-03 2.97224e-04
25 5.08305e+02 5.33465e-03 4.24592e-04
35 3.31006e+02 5.15043e-03 3.27954e-04
45 2.00279e+02 5.77433e-03 3.57356e-04
55 1.16277e+02 4.93923e-03 3.33901e-04
65 6.72124e+01 4.38703e-03 4.03146e-04
75 3.64338e+01 4.40926e-03 2.71537e-04
85 1.73373e+01 4.64038e-03 4.00064e-04
95 5.37499e+00 4.50905e-03 7.53852e-04
