# cen dN/deta(ch)  v4{2} v4{2}_err
2.5 8.77708e+02 7.94779e-03 5.56446e-04
7.5 7.18143e+02 8.97546e-03 7.25957e-04
15 5.30183e+02 9.62322e-03 4.65748e-04
25 3.48767e+02 1.20090e-02 5.69268e-04
35 2.27930e+02 1.19232e-02 6.08775e-04
45 1.38496e+02 1.18135e-02 6.31014e-04
55 8.08241e+01 1.15903e-02 7.22192e-04
65 4.68553e+01 1.06646e-02 6.17531e-04
75 2.54571e+01 9.26427e-03 5.60565e-04
85 1.21298e+01 8.68188e-03 5.34025e-04
95 3.75757e+00 7.97179e-03 5.41145e-04
