# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  6.6404726381e-03  8.6343085645e-04  -1.9444463558e-09  1.0113105339e-09
2  7.4589193113e-02  4.2516074374e-03  -3.0953063336e-05  7.0573373324e-06
3  1.5658961965e-02  9.3407919518e-03  -6.0124555264e-08  1.4346058523e-07
