#correlator  value  value_err
4(24)  8.72582e-01  4.53584e-02
6(23)  -9.93818e-02  1.42507e-01
6(26)  4.27322e-01  1.03152e-01
6(36)  3.23103e-01  1.39210e-01
(235)  7.94814e-01  3.74925e-02
(246)  5.35474e-01  6.94548e-02
(234)  -1.38315e-01  1.24380e-01
