#pT_mid  rn  rn_err (n = 2, 3, 4)
8.50000e-01  9.87269e-01  2.41269e-03  8.50000e-01  9.83166e-01  8.57166e-03  8.50000e-01  1.14851e+00  7.70570e-02  
6.25000e-01  9.93918e-01  1.27295e-03  6.25000e-01  9.84775e-01  4.14999e-03  6.25000e-01  9.96478e-01  1.20191e-02  
3.75000e-01  9.98163e-01  5.70257e-04  3.75000e-01  9.93330e-01  2.39157e-03  3.75000e-01  9.98575e-01  6.05656e-03  
0.00000e+00  1.00000e+00  1.41451e-15  0.00000e+00  1.00000e+00  1.09344e-15  0.00000e+00  1.00000e+00  1.11553e-15  
