# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  6.5611167248e-03  8.2540344842e-04  -1.8531520585e-09  9.3252302234e-10
2  7.0642178452e-02  3.9389592124e-03  -2.4903267518e-05  5.5543561740e-06
3  1.6212387809e-02  5.3946061309e-03  -6.9085663833e-08  9.1951895072e-08
