# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.3579759989e-01  7.8290522678e-02  5.4540090357e-01  8.9754641315e-02
2  8.4473814869e-01  3.4099986663e-02  4.0881131384e-01  4.8424077578e-02
3  6.0770619290e-01  1.8243926800e-01  6.7845156495e-01  1.8217047505e-01
