# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.1316004947e-01  1.0191574949e-01  5.7064689804e-01  1.1167092124e-01
2  8.8306194323e-01  3.2133749401e-02  3.5171154984e-01  5.0791440474e-02
3  7.4248890519e-03  7.1278934898e-01  5.8035685801e-03  5.5714258369e-01
