# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.1490720863e-01  6.3575943074e-02  4.4923865192e-01  8.3469819630e-02
2  9.0640866126e-01  3.0573972863e-02  3.1293037486e-01  5.2984324866e-02
3  1.0601891120e-02  1.0177815475e+00  nan  nan
