#correlator  value  value_err
4(24)  6.12756e-01  7.50858e-02
6(23)  1.80957e-01  2.64893e-01
6(26)  -1.44702e-01  1.33732e-01
6(36)  3.39554e-02  1.18878e-01
(235)  -5.11749e-02  6.91955e-02
(246)  3.83498e-02  6.40278e-02
(234)  -3.65650e-02  1.35475e-01
