# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.1810390413e-01  9.9299424014e-02  5.6520142461e-01  1.0956453776e-01
2  8.8347922846e-01  3.2161817219e-02  3.5104939075e-01  5.0907574575e-02
3  4.5593844673e-03  4.3770090886e-01  8.4561752985e-03  8.1179282865e-01
