#correlator  value  value_err
4(24)  -4.65540e-01  1.41667e-01
6(23)  -1.34673e-01  1.86645e-01
6(26)  -2.16566e-01  1.99950e-01
6(36)  -2.21672e-02  1.19120e-01
(235)  -3.77134e-02  6.39388e-02
(246)  6.37151e-02  7.00118e-02
(234)  1.43910e-01  1.50986e-01
