# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  8.5641028181e-03  9.4336778344e-04  -5.3793213711e-09  2.3702090393e-09
2  0.0000000000e+00  0.0000000000e+00  7.7589528320e-09  8.7399053145e-08
3  2.6518998806e-03  8.7396327731e-04  -4.9457082670e-11  6.5196539844e-11
