# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.0661610941e-01  9.3260675807e-02  4.5990054279e-01  1.2505018513e-01
2  3.2804841440e-02  7.5002909356e-01  1.2957735128e-01  2.8857986782e+00
3  8.8397363974e-01  4.7201308507e-01  nan  nan
