#correlator  value  value_err
4(24)  -5.70978e-01  1.31408e-01
6(23)  -1.50805e-01  1.43770e-01
6(26)  -4.26539e-01  1.71780e-01
6(36)  -1.45125e-02  1.11786e-01
(235)  7.99581e-02  7.06718e-02
(246)  2.01775e-01  7.73354e-02
(234)  1.31899e-01  1.26553e-01
