# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  8.1312156625e-03  1.0242809375e-03  -4.3714138072e-09  2.2026501417e-09
2  0.0000000000e+00  0.0000000000e+00  9.8072414541e-09  7.6347847313e-08
3  2.2425112060e-03  1.2364639395e-03  -2.5289397789e-11  5.5775736299e-11
