# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.2617163886e-01  7.1555508688e-02  4.3425185702e-01  9.7012150426e-02
2  3.3575996303e-02  7.5954088173e-01  1.4189555561e-01  3.0051247598e+00
3  9.0892822178e-01  2.5010873828e-01  nan  nan
