# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 3.11029e+01 6.25477e-02 3.89760e-03
7.5 2.47348e+01 6.75697e-02 3.92842e-03
15 2.12919e+01 6.77852e-02 2.86378e-03
25 1.83703e+01 6.29704e-02 2.78094e-03
35 1.62236e+01 6.24308e-02 2.84622e-03
45 1.44408e+01 6.22780e-02 2.72715e-03
55 1.23054e+01 6.38243e-02 3.12216e-03
65 9.83950e+00 6.10801e-02 2.93467e-03
75 7.04777e+00 5.35367e-02 2.65138e-03
85 4.24117e+00 4.51855e-02 3.02151e-03
95 1.96042e+00 2.88182e-02 2.82338e-03
