# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 5.49848e+01 8.17143e-03 6.09303e-04
7.5 4.66110e+01 8.27756e-03 8.27805e-04
15 4.12381e+01 8.48274e-03 5.05986e-04
25 3.55304e+01 8.90099e-03 6.31180e-04
35 3.17632e+01 9.57873e-03 6.53297e-04
45 2.81133e+01 9.42829e-03 7.61289e-04
55 2.32804e+01 8.49006e-03 5.43986e-04
65 1.84463e+01 7.03150e-03 6.45343e-04
75 1.33664e+01 6.39104e-03 9.82650e-04
85 8.11515e+00 6.86193e-03 1.01550e-03
95 3.96058e+00 6.72802e-03 1.09029e-03
