# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 2.17033e+01 2.17749e-02 1.06810e-03
7.5 1.72114e+01 2.36034e-02 1.56967e-03
15 1.47919e+01 1.91919e-02 1.00153e-03
25 1.27899e+01 2.07671e-02 1.05892e-03
35 1.13069e+01 1.98439e-02 1.03076e-03
45 1.00661e+01 1.93369e-02 1.03104e-03
55 8.59730e+00 1.67462e-02 8.80656e-04
65 6.89170e+00 1.56426e-02 9.26541e-04
75 4.93561e+00 1.27164e-02 9.81830e-04
85 2.97092e+00 6.88863e-03 5.60172e-04
95 1.37510e+00 7.43135e-03 1.19677e-03
