# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 5.49848e+01 9.49973e-02 5.89083e-03
7.5 4.66110e+01 1.05010e-01 5.99346e-03
15 4.12381e+01 1.06263e-01 4.40939e-03
25 3.55304e+01 9.89141e-02 4.32087e-03
35 3.17632e+01 9.90811e-02 4.40849e-03
45 2.81133e+01 1.00629e-01 4.42357e-03
55 2.32804e+01 1.03578e-01 5.11094e-03
65 1.84463e+01 1.00736e-01 4.81341e-03
75 1.33664e+01 9.03819e-02 4.48448e-03
85 8.11515e+00 7.81968e-02 5.14733e-03
95 3.96058e+00 4.95278e-02 4.79406e-03
