# cen dN/deta(ch)  v3{2} v3{2}_err
2.5 2.17033e+01 2.80367e-02 1.40850e-03
7.5 1.72114e+01 3.03612e-02 2.09952e-03
15 1.47919e+01 2.47962e-02 1.27561e-03
25 1.27899e+01 2.69378e-02 1.37118e-03
35 1.13069e+01 2.56699e-02 1.35452e-03
45 1.00661e+01 2.50105e-02 1.34306e-03
55 8.59730e+00 2.16656e-02 1.14980e-03
65 6.89170e+00 2.03615e-02 1.26191e-03
75 4.93561e+00 1.66885e-02 1.30700e-03
85 2.97092e+00 8.90193e-03 6.98902e-04
95 1.37510e+00 9.99634e-03 1.64052e-03
