# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 2.17033e+01 6.13634e-02 3.82654e-03
7.5 1.72114e+01 6.66341e-02 3.84288e-03
15 1.47919e+01 6.68020e-02 2.83949e-03
25 1.27899e+01 6.22694e-02 2.76774e-03
35 1.13069e+01 6.16486e-02 2.82875e-03
45 1.00661e+01 6.13135e-02 2.67915e-03
55 8.59730e+00 6.29942e-02 3.04499e-03
65 6.89170e+00 6.04401e-02 2.90353e-03
75 4.93561e+00 5.30126e-02 2.63473e-03
85 2.97092e+00 4.44279e-02 2.94281e-03
95 1.37510e+00 2.78418e-02 2.73328e-03
