# cen dN/deta(ch)  v2{2} v2{2}_err
2.5 2.17033e+01 5.78748e-02 3.61257e-03
7.5 1.72114e+01 6.26519e-02 3.61648e-03
15 1.47919e+01 6.27504e-02 2.67019e-03
25 1.27899e+01 5.84325e-02 2.60090e-03
35 1.13069e+01 5.78137e-02 2.65599e-03
45 1.00661e+01 5.74156e-02 2.50626e-03
55 8.59730e+00 5.89816e-02 2.84648e-03
65 6.89170e+00 5.64944e-02 2.71509e-03
75 4.93561e+00 4.93941e-02 2.45479e-03
85 2.97092e+00 4.13150e-02 2.74443e-03
95 1.37510e+00 2.58795e-02 2.54180e-03
