# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 3.11029e+01 4.44570e-03 3.65660e-04
7.5 2.47348e+01 4.38388e-03 5.10695e-04
15 2.12919e+01 4.33127e-03 2.99293e-04
25 1.83703e+01 4.64878e-03 3.42537e-04
35 1.62236e+01 4.88062e-03 3.61853e-04
45 1.44408e+01 5.02318e-03 4.23896e-04
55 1.23054e+01 4.41323e-03 3.07666e-04
65 9.83950e+00 3.61197e-03 3.86353e-04
75 7.04777e+00 3.31518e-03 6.42818e-04
85 4.24117e+00 3.28704e-03 5.44696e-04
95 1.96042e+00 3.88282e-03 5.98605e-04
