# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 2.17033e+01 3.27736e-03 2.70079e-04
7.5 1.72114e+01 3.39089e-03 4.38295e-04
15 1.47919e+01 3.20957e-03 2.45649e-04
25 1.27899e+01 3.53571e-03 2.73333e-04
35 1.13069e+01 3.65953e-03 2.76643e-04
45 1.00661e+01 3.84232e-03 3.36479e-04
55 8.59730e+00 3.35223e-03 2.41554e-04
65 6.89170e+00 2.73889e-03 3.28657e-04
75 4.93561e+00 2.48895e-03 4.58318e-04
85 2.97092e+00 2.45062e-03 4.28413e-04
95 1.37510e+00 3.27308e-03 4.85125e-04
