# cen dN/deta(ch)  v5{2} v5{2}_err
2.5 2.17033e+01 3.05635e-03 2.56985e-04
7.5 1.72114e+01 3.16485e-03 4.19653e-04
15 1.47919e+01 3.02810e-03 2.33223e-04
25 1.27899e+01 3.29468e-03 2.50642e-04
35 1.13069e+01 3.41305e-03 2.59047e-04
45 1.00661e+01 3.56126e-03 3.18883e-04
55 8.59730e+00 3.12109e-03 2.32936e-04
65 6.89170e+00 2.57779e-03 3.12789e-04
75 4.93561e+00 2.32025e-03 4.39344e-04
85 2.97092e+00 2.22491e-03 3.96029e-04
95 1.37510e+00 3.00144e-03 4.68793e-04
