# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  3.2070090489e-02  5.2938969969e-03  -1.0577931281e-06  6.9845114609e-07
2  5.1722613286e-02  5.6335185978e-03  -7.1568487319e-06  3.1180358355e-06
3  1.7657399266e-02  5.4765517901e-03  -9.7209106045e-08  1.2060002624e-07
