# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.0351942220e-01  1.5734898465e-01  6.8250357151e-01  1.5289734874e-01
2  7.3136394461e-01  6.5269998599e-02  5.5043761738e-01  7.3892561623e-02
3  5.9047919403e-01  1.7342125096e-01  6.9475951618e-01  1.6460793349e-01
