# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.9802299599e-02  4.1780881632e-03  -7.8885849238e-07  4.4237127655e-07
2  4.3563130058e-02  4.9559628655e-03  -3.6014410208e-06  1.6388728668e-06
3  1.4697806176e-02  4.3546682926e-03  -4.6667019413e-08  5.5306046987e-08
